rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,set_id,rally_id,roundscore_diff,continuous_score,is_target_win,is_target_turn,player_id,time_proportion
11,12.0,2509,75276.0,10,1,B,2,11,0.0,0.0,2.0,1.0,471.0,416.0,2.0,2.0,424.0,476.0,0,0,0,0.0,7.0,514.0,410.0,6.0,462.0,577.0,0,22,2,22_2_11,-9,0,0.0,1.0,1,0.55
11,13.0,2510,75306.0,10,1,A,2,3,0.0,1.0,2.0,2.0,424.0,476.0,1.0,6.0,769.0,323.0,0,0,0,0.0,2.0,449.0,493.0,7.0,539.0,399.0,0,22,2,22_2_11,-9,0,0.0,0.0,0,0.6
11,14.0,2511,75359.0,10,1,B,2,4,1.0,0.0,1.0,6.0,769.0,323.0,1.0,3.0,875.0,628.0,0,0,0,0.0,8.0,696.0,334.0,8.0,663.0,552.0,0,22,2,22_2_11,-9,0,0.0,1.0,1,0.65
11,15.0,2513,75413.0,10,1,A,2,5,0.0,0.0,1.0,3.0,875.0,628.0,2.0,6.0,808.0,339.0,0,0,0,0.0,3.0,869.0,631.0,8.0,644.0,348.0,0,22,2,22_2_11,-9,0,0.0,0.0,0,0.75
11,16.0,2514,75429.0,10,1,B,2,17,0.0,1.0,2.0,6.0,808.0,339.0,1.0,8.0,520.0,598.0,0,0,0,0.0,8.0,631.0,361.0,3.0,885.0,631.0,0,22,2,22_2_11,-9,0,0.0,1.0,1,0.8
11,17.0,2515,75464.0,10,1,A,2,4,0.0,0.0,1.0,8.0,520.0,598.0,1.0,9.0,530.0,321.0,0,0,0,0.0,8.0,630.0,608.0,8.0,627.0,353.0,0,22,2,22_2_11,-9,0,0.0,0.0,0,0.85
11,18.0,2516,75508.0,10,1,B,2,10,0.0,0.0,1.0,9.0,530.0,321.0,2.0,5.0,823.0,535.0,0,0,0,0.0,9.0,553.0,320.0,8.0,660.0,583.0,0,22,2,22_2_11,-9,0,0.0,1.0,1,0.9
11,19.0,2517,75527.0,10,1,A,2,6,0.0,0.0,2.0,5.0,823.0,535.0,2.0,2.0,808.0,411.0,0,0,0,0.0,8.0,683.0,578.0,8.0,570.0,328.0,0,22,2,22_2_11,-9,0,0.0,0.0,0,0.95
11,20.0,2518,75556.0,10,1,B,3,8,0.0,1.0,2.0,2.0,808.0,411.0,2.0,13.0,829.0,663.0,出界,對手出界,A,0.0,7.0,758.0,390.0,8.0,738.0,547.0,0,22,2,22_2_11,-9,0,0.0,1.0,1,1.0
12,1.0,2557,76705.0,10,2,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_12,-8,0,1.0,0.0,0,0.0
12,2.0,2557,76727.0,10,2,B,2,11,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,820.0,465.0,0,0,0,0.0,7.0,581.0,395.0,8.0,660.0,548.0,0,22,2,22_2_12,-8,0,1.0,1.0,1,0.0
12,3.0,2558,76758.0,10,2,A,2,3,0.0,0.0,2.0,1.0,820.0,465.0,1.0,4.0,780.0,318.0,0,0,0,0.0,7.0,770.0,490.0,8.0,649.0,369.0,0,22,2,22_2_12,-8,0,1.0,0.0,0,0.1428571428571428
12,4.0,2560,76805.0,10,2,B,2,10,1.0,0.0,1.0,4.0,780.0,318.0,2.0,6.0,430.0,528.0,0,0,0,0.0,9.0,735.0,319.0,8.0,720.0,547.0,0,22,2,22_2_12,-8,0,1.0,1.0,1,0.4285714285714285
12,5.0,2560,76827.0,10,2,A,2,6,0.0,1.0,2.0,6.0,430.0,528.0,2.0,1.0,508.0,398.0,0,0,0,0.0,6.0,483.0,558.0,9.0,711.0,317.0,0,22,2,22_2_12,-8,0,1.0,0.0,0,0.4285714285714285
12,6.0,2561,76856.0,10,2,B,2,8,0.0,0.0,2.0,1.0,508.0,398.0,1.0,3.0,878.0,635.0,0,0,0,0.0,7.0,522.0,393.0,8.0,552.0,534.0,0,22,2,22_2_12,-8,0,1.0,1.0,1,0.5714285714285714
12,7.0,2563,76890.0,10,2,A,2,4,0.0,0.0,1.0,3.0,878.0,635.0,1.0,4.0,765.0,321.0,0,0,0,0.0,9.0,775.0,651.0,8.0,659.0,360.0,0,22,2,22_2_12,-8,0,1.0,0.0,0,0.8571428571428571
12,8.0,2564,76923.0,10,2,B,3,5,1.0,0.0,1.0,4.0,765.0,321.0,2.0,6.0,421.0,559.0,對手落地致勝,落地致勝,B,0.0,8.0,709.0,334.0,8.0,741.0,584.0,0,22,2,22_2_12,-8,1,1.0,1.0,1,1.0
15,1.0,2639,79193.0,11,4,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_15,-7,3,0.0,1.0,1,0.0
15,2.0,2639,79193.0,11,4,A,2,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_15,-7,3,0.0,0.0,0,0.0
15,3.0,2640,79226.0,11,4,B,3,10,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,534.0,427.0,掛網,對手掛網,A,0.0,9.0,732.0,322.0,8.0,721.0,566.0,0,22,2,22_2_15,-7,0,0.0,1.0,1,1.0
16,1.0,2709,81298.0,12,4,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_16,-8,0,0.0,0.0,0,0.0
16,2.0,2710,81321.0,12,4,B,2,5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,482.0,549.0,0,0,0,0.0,8.0,696.0,355.0,8.0,674.0,561.0,0,22,2,22_2_16,-8,0,0.0,1.0,1,0.1428571428571428
16,3.0,2711,81336.0,12,4,A,2,11,0.0,1.0,2.0,6.0,482.0,549.0,2.0,1.0,488.0,398.0,0,0,0,0.0,8.0,726.0,574.0,8.0,647.0,342.0,0,22,2,22_2_16,-8,0,0.0,0.0,0,0.2857142857142857
16,4.0,2712,81366.0,12,4,B,2,11,0.0,0.0,2.0,1.0,488.0,398.0,2.0,2.0,487.0,466.0,0,0,0,0.0,8.0,533.0,380.0,8.0,607.0,561.0,0,22,2,22_2_16,-8,0,0.0,1.0,1,0.4285714285714285
16,5.0,2713,81399.0,12,4,A,2,3,0.0,1.0,2.0,2.0,487.0,466.0,1.0,4.0,776.0,318.0,0,0,0,0.0,7.0,537.0,485.0,8.0,598.0,371.0,0,22,2,22_2_16,-8,0,0.0,0.0,0,0.5714285714285714
16,6.0,2714,81439.0,12,4,B,2,4,1.0,0.0,1.0,4.0,776.0,318.0,1.0,3.0,860.0,624.0,0,0,0,0.0,9.0,695.0,322.0,8.0,670.0,549.0,0,22,2,22_2_16,-8,0,0.0,1.0,1,0.7142857142857143
16,7.0,2716,81483.0,12,4,A,2,5,0.0,0.0,1.0,3.0,860.0,624.0,2.0,8.0,750.0,356.0,0,0,0,0.0,9.0,791.0,636.0,8.0,633.0,349.0,0,22,2,22_2_16,-8,0,0.0,0.0,0,1.0
16,8.0,2716,81496.0,12,4,B,3,6,0.0,1.0,2.0,8.0,750.0,356.0,2.0,7.0,747.0,438.0,掛網,對手掛網,A,0.0,8.0,613.0,355.0,3.0,828.0,645.0,0,22,2,22_2_16,-8,0,0.0,1.0,1,1.0
17,1.0,2732,81972.0,13,4,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_17,-9,0,0.0,0.0,0,0.0
17,2.0,2733,82000.0,13,4,B,2,8,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,822.0,622.0,0,0,0,0.0,7.0,564.0,390.0,8.0,712.0,549.0,0,22,2,22_2_17,-9,0,0.0,1.0,1,0.5
17,3.0,2734,82030.0,13,4,A,3,10,0.0,0.0,1.0,3.0,822.0,622.0,2.0,6.0,834.0,329.0,對手落地致勝,落地致勝,A,0.0,9.0,732.0,632.0,8.0,642.0,359.0,0,22,2,22_2_17,-9,0,0.0,0.0,0,1.0
18,1.0,2750,82518.0,14,4,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_18,-10,0,0.0,0.0,0,0.0
18,2.0,2751,82534.0,14,4,B,2,3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,891.0,627.0,0,0,0,0.0,7.0,702.0,390.0,8.0,638.0,544.0,0,22,2,22_2_18,-10,0,0.0,1.0,1,0.3333333333333333
18,3.0,2752,82571.0,14,4,A,2,15,0.0,0.0,1.0,3.0,891.0,627.0,2.0,2.0,836.0,410.0,0,0,0,0.0,3.0,811.0,635.0,8.0,649.0,356.0,0,22,2,22_2_18,-10,0,0.0,0.0,0,0.6666666666666666
18,4.0,2753,82593.0,14,4,B,3,7,0.0,1.0,2.0,2.0,836.0,410.0,2.0,7.0,541.0,423.0,掛網,對手掛網,A,0.0,6.0,782.0,378.0,8.0,767.0,587.0,0,22,2,22_2_18,-10,0,0.0,1.0,1,1.0
20,1.0,2812,84384.0,16,4,A,1,13,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,714.0,398.0,0,0,0,0.0,8.0,625.0,540.0,8.0,730.0,360.0,0,22,2,22_2_20,-12,0,0.0,0.0,0,0.0
20,2.0,2813,84402.0,16,4,B,2,11,0.0,1.0,2.0,7.0,714.0,398.0,2.0,2.0,433.0,478.0,0,0,0,0.0,7.0,706.0,390.0,8.0,631.0,536.0,0,22,2,22_2_20,-12,0,0.0,1.0,1,0.1428571428571428
20,3.0,2814,84429.0,16,4,A,2,3,0.0,1.0,2.0,2.0,433.0,478.0,1.0,4.0,765.0,321.0,0,0,0,0.0,2.0,475.0,494.0,8.0,614.0,374.0,0,22,2,22_2_20,-12,0,0.0,0.0,0,0.2857142857142857
20,4.0,2815,84475.0,16,4,B,2,4,1.0,0.0,1.0,4.0,765.0,321.0,1.0,3.0,894.0,624.0,0,0,0,0.0,9.0,688.0,316.0,8.0,649.0,540.0,0,22,2,22_2_20,-12,0,0.0,1.0,1,0.4285714285714285
20,5.0,2817,84518.0,16,4,A,2,4,0.0,0.0,1.0,3.0,894.0,624.0,1.0,8.0,671.0,327.0,0,0,0,0.0,3.0,874.0,647.0,8.0,645.0,352.0,0,22,2,22_2_20,-12,0,0.0,0.0,0,0.7142857142857143
20,6.0,2818,84550.0,16,4,B,2,5,0.0,0.0,1.0,8.0,671.0,327.0,2.0,5.0,841.0,565.0,0,0,0,0.0,8.0,661.0,326.0,8.0,743.0,587.0,0,22,2,22_2_20,-12,0,0.0,1.0,1,0.8571428571428571
20,7.0,2818,84563.0,16,4,A,2,6,0.0,0.0,2.0,5.0,841.0,565.0,2.0,2.0,829.0,390.0,0,0,0,0.0,8.0,724.0,557.0,8.0,651.0,330.0,0,22,2,22_2_20,-12,0,0.0,0.0,0,0.8571428571428571
20,8.0,2819,84588.0,16,4,B,3,8,0.0,1.0,2.0,2.0,829.0,390.0,2.0,13.0,404.0,664.0,出界,對手出界,A,0.0,6.0,764.0,376.0,8.0,791.0,553.0,0,22,2,22_2_20,-12,0,0.0,1.0,1,1.0
21,1.0,2844,85323.0,16,5,A,1,13,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,599.0,394.0,0,0,0,0.0,8.0,698.0,538.0,8.0,578.0,351.0,0,22,2,22_2_21,-11,0,1.0,0.0,0,0.0
21,2.0,2844,85344.0,16,5,B,2,3,0.0,1.0,2.0,7.0,599.0,394.0,1.0,6.0,432.0,611.0,0,0,0,0.0,7.0,571.0,390.0,8.0,635.0,533.0,0,22,2,22_2_21,-11,0,1.0,1.0,1,0.0
21,3.0,2845,85370.0,16,5,A,2,10,1.0,0.0,1.0,6.0,432.0,611.0,2.0,5.0,475.0,350.0,0,0,0,0.0,8.0,550.0,601.0,8.0,585.0,353.0,0,22,2,22_2_21,-11,0,1.0,0.0,0,0.2
21,4.0,2846,85384.0,16,5,B,2,6,0.0,0.0,2.0,5.0,475.0,350.0,2.0,2.0,445.0,501.0,0,0,0,0.0,8.0,552.0,357.0,8.0,501.0,611.0,0,22,2,22_2_21,-11,0,1.0,1.0,1,0.4
21,5.0,2846,85403.0,16,5,A,2,8,0.0,1.0,2.0,2.0,445.0,501.0,1.0,8.0,672.0,347.0,0,0,0,0.0,8.0,543.0,519.0,5.0,504.0,356.0,0,22,2,22_2_21,-11,0,1.0,0.0,0,0.4
21,6.0,2847,85414.0,16,5,B,2,14,0.0,1.0,1.0,8.0,672.0,347.0,2.0,8.0,642.0,529.0,0,0,0,0.0,8.0,560.0,369.0,8.0,541.0,516.0,0,22,2,22_2_21,-11,0,1.0,1.0,1,0.6
21,7.0,2847,85425.0,16,5,A,2,8,0.0,0.0,2.0,8.0,642.0,529.0,1.0,6.0,773.0,351.0,0,0,0,0.0,8.0,644.0,545.0,8.0,615.0,352.0,0,22,2,22_2_21,-11,0,1.0,0.0,0,0.6
21,8.0,2848,85442.0,16,5,B,2,18,0.0,1.0,1.0,6.0,773.0,351.0,2.0,8.0,695.0,565.0,0,0,0,0.0,8.0,695.0,355.0,8.0,715.0,543.0,0,22,2,22_2_21,-11,0,1.0,1.0,1,0.8
21,9.0,2848,85454.0,16,5,A,2,6,0.0,1.0,2.0,8.0,695.0,565.0,2.0,2.0,791.0,400.0,0,0,0,0.0,8.0,731.0,576.0,8.0,721.0,364.0,0,22,2,22_2_21,-11,0,1.0,0.0,0,0.8
21,10.0,2849,85477.0,16,5,B,3,11,0.0,1.0,2.0,2.0,791.0,400.0,2.0,1.0,870.0,488.0,對手落地致勝,落地致勝,B,0.0,8.0,737.0,388.0,8.0,730.0,578.0,0,22,2,22_2_21,-11,1,1.0,1.0,1,1.0
22,1.0,2869,86076.0,16,6,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_22,-10,1,1.0,1.0,1,0.0
22,2.0,2870,86100.0,16,6,A,2,3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,505.0,322.0,0,0,0,0.0,8.0,576.0,543.0,8.0,632.0,364.0,0,22,2,22_2_22,-10,1,1.0,0.0,0,0.25
22,3.0,2870,86126.0,16,6,B,2,10,0.0,0.0,1.0,3.0,505.0,322.0,2.0,6.0,431.0,567.0,0,0,0,0.0,8.0,544.0,333.0,8.0,639.0,549.0,0,22,2,22_2_22,-10,1,1.0,1.0,1,0.25
22,4.0,2871,86143.0,16,6,A,2,6,0.0,1.0,2.0,6.0,431.0,567.0,2.0,2.0,787.0,398.0,0,0,0,0.0,8.0,627.0,570.0,3.0,513.0,321.0,0,22,2,22_2_22,-10,1,1.0,0.0,0,0.5
22,5.0,2872,86168.0,16,6,B,2,8,0.0,1.0,2.0,2.0,787.0,398.0,1.0,5.0,864.0,594.0,0,0,0,0.0,8.0,722.0,387.0,8.0,591.0,576.0,0,22,2,22_2_22,-10,1,1.0,1.0,1,0.75
22,6.0,2872,86187.0,16,6,A,2,17,0.0,0.0,1.0,5.0,864.0,594.0,1.0,6.0,797.0,347.0,0,0,0,0.0,8.0,686.0,592.0,8.0,694.0,372.0,0,22,2,22_2_22,-10,1,1.0,0.0,0,0.75
22,7.0,2873,86210.0,16,6,B,3,5,1.0,0.0,1.0,6.0,797.0,347.0,2.0,6.0,457.0,575.0,對手落地致勝,落地致勝,B,0.0,8.0,718.0,351.0,8.0,795.0,597.0,0,22,2,22_2_22,-10,2,1.0,1.0,1,1.0
23,1.0,2895,86873.0,16,7,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_23,-9,2,1.0,1.0,1,0.0
23,2.0,2896,86905.0,16,7,A,2,3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,741.0,323.0,0,0,0,0.0,8.0,719.0,535.0,8.0,636.0,377.0,0,22,2,22_2_23,-9,2,1.0,0.0,0,0.25
23,3.0,2898,86944.0,16,7,B,2,10,1.0,0.0,1.0,9.0,741.0,323.0,2.0,5.0,883.0,562.0,0,0,0,0.0,8.0,689.0,332.0,8.0,707.0,573.0,0,22,2,22_2_23,-9,2,1.0,1.0,1,0.75
23,4.0,2898,86964.0,16,7,A,2,3,0.0,0.0,2.0,5.0,883.0,562.0,1.0,6.0,797.0,333.0,0,0,0,0.0,8.0,791.0,568.0,8.0,720.0,340.0,0,22,2,22_2_23,-9,2,1.0,0.0,0,0.75
23,5.0,2899,86991.0,16,7,B,3,5,1.0,0.0,1.0,6.0,797.0,333.0,2.0,6.0,401.0,530.0,對手落地致勝,落地致勝,B,0.0,8.0,708.0,334.0,8.0,730.0,575.0,0,22,2,22_2_23,-9,3,1.0,1.0,1,1.0
25,1.0,2960,88808.0,17,8,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_25,-9,0,1.0,0.0,0,0.0
25,2.0,2960,88823.0,17,8,B,2,11,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,660.0,484.0,0,0,0,0.0,7.0,705.0,397.0,8.0,638.0,540.0,0,22,2,22_2_25,-9,0,1.0,1.0,1,0.0
25,3.0,2961,88849.0,17,8,A,2,3,0.0,1.0,2.0,7.0,660.0,484.0,1.0,4.0,775.0,321.0,0,0,0,0.0,7.0,680.0,483.0,8.0,665.0,377.0,0,22,2,22_2_25,-9,0,1.0,0.0,0,0.125
25,4.0,2963,88891.0,17,8,B,2,4,1.0,0.0,1.0,4.0,775.0,321.0,1.0,3.0,846.0,627.0,0,0,0,0.0,8.0,698.0,328.0,8.0,686.0,549.0,0,22,2,22_2_25,-9,0,1.0,1.0,1,0.375
25,5.0,2964,88935.0,17,8,A,2,5,0.0,0.0,1.0,3.0,846.0,627.0,2.0,5.0,473.0,364.0,0,0,0,0.0,3.0,813.0,627.0,8.0,636.0,350.0,0,22,2,22_2_25,-9,0,1.0,0.0,0,0.5
25,6.0,2965,88956.0,17,8,B,2,17,0.0,0.0,2.0,5.0,473.0,364.0,1.0,6.0,402.0,603.0,0,0,0,0.0,8.0,534.0,375.0,8.0,727.0,588.0,0,22,2,22_2_25,-9,0,1.0,1.0,1,0.625
25,7.0,2966,88981.0,17,8,A,2,4,1.0,0.0,1.0,6.0,402.0,603.0,1.0,3.0,471.0,316.0,0,0,0,0.0,8.0,537.0,596.0,8.0,552.0,357.0,0,22,2,22_2_25,-9,0,1.0,0.0,0,0.75
25,8.0,2967,89018.0,17,8,B,2,4,0.0,0.0,1.0,3.0,471.0,316.0,1.0,4.0,411.0,632.0,0,0,0,0.0,5.0,497.0,324.0,8.0,591.0,562.0,0,22,2,22_2_25,-9,0,1.0,1.0,1,0.875
25,9.0,2968,89055.0,17,8,A,3,15,0.0,1.0,1.0,4.0,411.0,632.0,2.0,2.0,484.0,454.0,掛網,對手掛網,B,0.0,9.0,493.0,627.0,8.0,571.0,340.0,0,22,2,22_2_25,-9,1,1.0,0.0,0,1.0
26,1.0,2983,89516.0,18,8,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_26,-10,1,0.0,1.0,1,0.0
26,2.0,2983,89516.0,18,8,A,2,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_26,-10,1,0.0,0.0,0,0.0
26,3.0,2985,89551.0,18,8,B,2,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,855.0,623.0,0,0,0,0.0,8.0,653.0,368.0,8.0,736.0,542.0,0,22,2,22_2_26,-10,1,0.0,1.0,1,0.3333333333333333
26,4.0,2986,89589.0,18,8,A,2,15,0.0,0.0,1.0,3.0,855.0,623.0,2.0,7.0,733.0,401.0,0,0,0,0.0,9.0,787.0,634.0,8.0,623.0,341.0,0,22,2,22_2_26,-10,1,0.0,0.0,0,0.5
26,5.0,2987,89612.0,18,8,B,2,11,0.0,1.0,2.0,7.0,733.0,401.0,2.0,7.0,628.0,468.0,0,0,0,0.0,8.0,728.0,368.0,8.0,707.0,590.0,0,22,2,22_2_26,-10,1,0.0,1.0,1,0.6666666666666666
26,6.0,2988,89640.0,18,8,A,2,11,0.0,1.0,2.0,7.0,628.0,468.0,2.0,7.0,658.0,408.0,0,0,0,0.0,7.0,655.0,497.0,8.0,668.0,362.0,0,22,2,22_2_26,-10,1,0.0,0.0,0,0.8333333333333334
26,7.0,2988,89668.0,18,8,B,2,11,0.0,1.0,2.0,7.0,658.0,408.0,1.0,1.0,796.0,458.0,0,0,0,0.0,7.0,636.0,406.0,7.0,663.0,494.0,0,22,2,22_2_26,-10,1,0.0,1.0,1,0.8333333333333334
26,8.0,2989,89686.0,18,8,A,3,16,0.0,0.0,1.0,1.0,796.0,458.0,2.0,7.0,704.0,392.0,對手落地致勝,落地致勝,A,0.0,7.0,653.0,494.0,8.0,639.0,387.0,0,22,2,22_2_26,-10,0,0.0,0.0,0,1.0
27,1.0,3009,90286.0,19,8,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_27,-11,0,0.0,0.0,0,0.0
27,2.0,3009,90286.0,19,8,B,2,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_27,-11,0,0.0,1.0,1,0.0
27,3.0,3009,90286.0,19,8,A,2,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_27,-11,0,0.0,0.0,0,0.0
27,4.0,3010,90316.0,19,8,B,2,5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,395.0,574.0,0,0,0,0.0,9.0,574.0,321.0,8.0,677.0,560.0,0,22,2,22_2_27,-11,0,0.0,1.0,1,0.1428571428571428
27,5.0,3011,90334.0,19,8,A,2,6,0.0,1.0,2.0,6.0,395.0,574.0,2.0,1.0,465.0,407.0,0,0,0,0.0,8.0,603.0,571.0,9.0,534.0,318.0,0,22,2,22_2_27,-11,0,0.0,0.0,0,0.2857142857142857
27,6.0,3012,90364.0,19,8,B,2,7,0.0,0.0,2.0,1.0,465.0,407.0,2.0,1.0,802.0,467.0,0,0,0,0.0,1.0,505.0,396.0,8.0,502.0,569.0,0,22,2,22_2_27,-11,0,0.0,1.0,1,0.4285714285714285
27,7.0,3013,90395.0,19,8,A,2,3,0.0,0.0,2.0,1.0,802.0,467.0,1.0,9.0,731.0,322.0,0,0,0,0.0,7.0,750.0,486.0,8.0,609.0,377.0,0,22,2,22_2_27,-11,0,0.0,0.0,0,0.5714285714285714
27,8.0,3014,90435.0,19,8,B,2,4,0.0,1.0,1.0,9.0,731.0,322.0,1.0,8.0,686.0,616.0,0,0,0,0.0,8.0,684.0,329.0,8.0,690.0,544.0,0,22,2,22_2_27,-11,0,0.0,1.0,1,0.7142857142857143
27,9.0,3015,90473.0,19,8,A,2,5,0.0,0.0,1.0,8.0,686.0,616.0,2.0,6.0,812.0,349.0,0,0,0,0.0,9.0,688.0,632.0,8.0,604.0,351.0,0,22,2,22_2_27,-11,0,0.0,0.0,0,0.8571428571428571
27,10.0,3016,90492.0,19,8,B,3,6,0.0,1.0,2.0,6.0,812.0,349.0,2.0,2.0,820.0,436.0,掛網,對手掛網,A,0.0,8.0,638.0,364.0,9.0,722.0,621.0,0,22,2,22_2_27,-11,0,0.0,1.0,1,1.0
28,1.0,3039,91178.0,20,8,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,2,22_2_28,-12,0,0.0,0.0,0,0.0
28,2.0,3039,91193.0,20,8,B,2,3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,391.0,628.0,0,0,0,0.0,8.0,702.0,387.0,8.0,643.0,544.0,0,22,2,22_2_28,-12,0,0.0,1.0,1,0.0
28,3.0,3041,91233.0,20,8,A,2,5,1.0,0.0,1.0,4.0,391.0,628.0,2.0,5.0,466.0,351.0,0,0,0,0.0,9.0,530.0,619.0,8.0,595.0,360.0,0,22,2,22_2_28,-12,0,0.0,0.0,0,0.1666666666666666
28,4.0,3041,91249.0,20,8,B,2,6,0.0,0.0,2.0,5.0,466.0,351.0,2.0,7.0,681.0,494.0,0,0,0,0.0,8.0,525.0,362.0,9.0,518.0,626.0,0,22,2,22_2_28,-12,0,0.0,1.0,1,0.1666666666666666
28,5.0,3042,91281.0,20,8,A,2,3,0.0,0.0,2.0,7.0,681.0,494.0,1.0,4.0,772.0,319.0,0,0,0,0.0,8.0,614.0,521.0,8.0,581.0,366.0,0,22,2,22_2_28,-12,0,0.0,0.0,0,0.25
28,6.0,3043,91318.0,20,8,B,2,15,1.0,1.0,1.0,4.0,772.0,319.0,2.0,1.0,824.0,498.0,0,0,0,0.0,8.0,701.0,327.0,8.0,682.0,564.0,0,22,2,22_2_28,-12,0,0.0,1.0,1,0.3333333333333333
28,7.0,3044,91349.0,20,8,A,2,3,0.0,0.0,2.0,1.0,824.0,498.0,1.0,8.0,745.0,332.0,0,0,0,0.0,8.0,780.0,535.0,8.0,651.0,352.0,0,22,2,22_2_28,-12,0,0.0,0.0,0,0.4166666666666667
28,8.0,3045,91376.0,20,8,B,2,10,1.0,0.0,1.0,8.0,745.0,332.0,2.0,6.0,429.0,553.0,0,0,0,0.0,8.0,670.0,343.0,8.0,747.0,562.0,0,22,2,22_2_28,-12,0,0.0,1.0,1,0.5
28,9.0,3046,91394.0,20,8,A,2,6,0.0,1.0,2.0,6.0,429.0,553.0,2.0,5.0,450.0,372.0,0,0,0,0.0,8.0,545.0,557.0,8.0,669.0,333.0,0,22,2,22_2_28,-12,0,0.0,0.0,0,0.5833333333333334
28,10.0,3047,91423.0,20,8,B,2,3,0.0,0.0,2.0,5.0,450.0,372.0,1.0,6.0,410.0,575.0,0,0,0,0.0,5.0,493.0,381.0,8.0,519.0,576.0,0,22,2,22_2_28,-12,0,0.0,1.0,1,0.6666666666666666
28,11.0,3048,91441.0,20,8,A,2,10,1.0,0.0,1.0,6.0,410.0,575.0,2.0,8.0,742.0,355.0,0,0,0,0.0,8.0,543.0,573.0,8.0,520.0,372.0,0,22,2,22_2_28,-12,0,0.0,0.0,0,0.75
28,12.0,3048,91459.0,20,8,B,2,6,0.0,1.0,2.0,8.0,742.0,355.0,2.0,1.0,844.0,485.0,0,0,0,0.0,8.0,599.0,374.0,8.0,572.0,566.0,0,22,2,22_2_28,-12,0,0.0,1.0,1,0.75
